Timestamp_Accel,SystemActivated,AccelX,AccelY,AccelZ,AccelX_KF,AccelY_KF,AccelZ_KF,Roll,Pitch,Yaw,Timestamp_GPS,Speed,Latitude,Longitude,Altitude,VerticalAccuracy,HorizontalAccuracy,Course,Difcourse
591.42,1.0,0.041,0.031,-0.021,0.039,0.026,-0.015,-1.537,-0.042,-1.662,583.97,100.7,40.578346,-3.541574,624.5,6,5,302.0,1.406
591.51,1.0,0.0,0.024,0.01,0.03,0.019,-0.007,-1.537,-0.043,-1.662,583.97,100.7,40.578346,-3.541574,624.5,6,5,302.0,1.406
591.62,1.0,-0.028,0.02,-0.031,-0.0,0.026,-0.01,-1.533,-0.042,-1.663,584.89,100.7,40.578487,-3.541857,624.1,6,5,302.7,1.406
591.71,1.0,-0.033,0.002,-0.021,-0.028,0.016,-0.02,-1.531,-0.042,-1.663,584.89,100.7,40.578487,-3.541857,624.1,6,5,302.7,1.406
591.81,1.0,-0.021,0.002,0.011,-0.025,0.004,-0.006,-1.529,-0.039,-1.664,584.89,100.7,40.578487,-3.541857,624.1,6,5,302.7,1.406
591.91,1.0,-0.023,0.01,0.01,-0.025,0.004,0.003,-1.528,-0.039,-1.664,584.89,100.7,40.578487,-3.541857,624.1,6,5,302.7,1.406
592.02,1.0,0.002,-0.015,-0.003,-0.012,0.001,0.001,-1.527,-0.042,-1.664,584.89,100.7,40.578487,-3.541857,624.1,6,5,302.7,1.406
592.11,1.0,0.015,-0.025,-0.002,0.002,-0.014,-0.001,-1.527,-0.043,-1.664,584.89,100.7,40.578487,-3.541857,624.1,6,5,302.7,1.406
592.21,1.0,-0.03,0.028,-0.003,-0.007,0.001,-0.005,-1.526,-0.043,-1.664,584.89,100.7,40.578487,-3.541857,624.1,6,5,302.7,1.406
592.31,1.0,-0.022,-0.017,0.014,-0.022,-0.001,0.009,-1.527,-0.042,-1.664,584.89,100.7,40.578487,-3.541857,624.1,6,5,302.7,1.406
592.41,1.0,-0.019,-0.011,-0.002,-0.017,-0.012,0.003,-1.525,-0.044,-1.664,584.89,100.7,40.578487,-3.541857,624.1,6,5,302.7,1.406
592.51,1.0,-0.052,-0.028,-0.003,-0.037,-0.018,-0.005,-1.527,-0.043,-1.664,584.89,100.7,40.578487,-3.541857,624.1,6,5,302.7,1.406
592.61,1.0,0.002,0.019,-0.009,-0.026,-0.004,-0.001,-1.528,-0.051,-1.664,585.89,100.7,40.578625,-3.542113,623.9,6,5,303.4,1.406
592.71,1.0,0.045,-0.005,0.015,0.012,0.003,0.005,-1.527,-0.051,-1.665,585.89,100.7,40.578625,-3.542113,623.9,6,5,303.4,1.406
592.82,1.0,0.038,-0.021,0.014,0.035,-0.008,0.01,-1.527,-0.05,-1.665,585.89,100.7,40.578625,-3.542113,623.9,6,5,303.4,1.406
592.91,1.0,-0.023,-0.02,0.007,0.011,-0.016,0.009,-1.528,-0.047,-1.665,585.89,100.7,40.578625,-3.542113,623.9,6,5,303.4,1.406
593.01,1.0,0.007,0.022,0.009,0.004,-0.003,0.006,-1.527,-0.047,-1.665,585.89,100.7,40.578625,-3.542113,623.9,6,5,303.4,1.406
593.11,1.0,-0.003,0.007,-0.002,0.004,0.009,0.005,-1.527,-0.047,-1.666,585.89,100.7,40.578625,-3.542113,623.9,6,5,303.4,1.406
593.22,1.0,-0.028,-0.026,-0.009,-0.013,-0.008,-0.004,-1.527,-0.046,-1.666,585.89,100.7,40.578625,-3.542113,623.9,6,5,303.4,1.406
593.31,1.0,-0.036,-0.011,-0.001,-0.027,-0.008,-0.001,-1.527,-0.048,-1.666,585.89,100.7,40.578625,-3.542113,623.9,6,5,303.4,1.406
593.42,1.0,-0.006,0.021,-0.017,-0.022,0.001,-0.01,-1.527,-0.049,-1.666,585.89,100.7,40.578625,-3.542113,623.9,6,5,303.4,1.406
593.52,1.0,0.014,-0.043,0.012,-0.005,-0.015,-0.001,-1.526,-0.049,-1.666,585.89,100.7,40.578625,-3.542113,623.9,6,5,303.4,1.406
593.62,1.0,0.017,-0.019,-0.018,0.007,-0.029,-0.005,-1.526,-0.05,-1.666,586.98,102.3,40.578766,-3.542392,623.7,6,5,304.5,1.758
593.72,1.0,-0.015,-0.024,-0.015,0.005,-0.024,-0.013,-1.526,-0.051,-1.666,586.98,102.3,40.578766,-3.542392,623.7,6,5,304.5,1.758
593.82,1.0,-0.015,0.027,-0.002,-0.012,0.002,-0.01,-1.526,-0.051,-1.666,586.98,102.3,40.578766,-3.542392,623.7,6,5,304.5,1.758
593.92,1.0,0.009,0.008,0.002,-0.008,0.012,-0.002,-1.527,-0.05,-1.666,586.98,102.3,40.578766,-3.542392,623.7,6,5,304.5,1.758
594.02,1.0,-0.024,-0.0,-0.006,-0.007,0.004,-0.004,-1.528,-0.044,-1.667,586.98,102.3,40.578766,-3.542392,623.7,6,5,304.5,1.758
594.12,1.0,-0.075,0.003,0.012,-0.032,-0.002,0.0,-1.53,-0.042,-1.667,586.98,102.3,40.578766,-3.542392,623.7,6,5,304.5,1.758
594.22,1.0,-0.004,0.023,-0.014,-0.032,0.016,0.0,-1.531,-0.043,-1.668,586.98,102.3,40.578766,-3.542392,623.7,6,5,304.5,1.758
594.32,1.0,0.029,0.012,-0.012,0.001,0.015,-0.01,-1.528,-0.046,-1.669,586.98,102.3,40.578766,-3.542392,623.7,6,5,304.5,1.758
594.43,1.0,0.013,0.031,0.011,0.009,0.019,-0.001,-1.528,-0.047,-1.67,586.98,102.3,40.578766,-3.542392,623.7,6,5,304.5,1.758
594.52,1.0,-0.048,0.039,0.002,-0.009,0.033,0.006,-1.53,-0.049,-1.672,586.98,102.3,40.578766,-3.542392,623.7,6,5,304.5,1.758
594.63,1.0,-0.015,0.037,0.011,-0.02,0.033,0.002,-1.528,-0.049,-1.672,587.89,103.1,40.578915,-3.54267,623.6,6,5,305.5,2.109
594.72,1.0,-0.01,-0.004,0.009,-0.025,0.017,0.01,-1.527,-0.048,-1.673,587.89,103.1,40.578915,-3.54267,623.6,6,5,305.5,2.109
594.82,1.0,-0.007,0.007,0.004,-0.011,0.011,0.01,-1.527,-0.047,-1.674,587.89,103.1,40.578915,-3.54267,623.6,6,5,305.5,2.109
594.92,1.0,-0.024,0.004,0.0,-0.016,0.007,0.004,-1.527,-0.045,-1.675,587.89,103.1,40.578915,-3.54267,623.6,6,5,305.5,2.109
595.02,1.0,-0.059,-0.015,0.001,-0.035,-0.005,0.001,-1.528,-0.045,-1.675,587.89,103.1,40.578915,-3.54267,623.6,6,5,305.5,2.109
595.12,1.0,-0.033,-0.011,-0.001,-0.043,-0.009,-0.002,-1.529,-0.044,-1.674,587.89,103.1,40.578915,-3.54267,623.6,6,5,305.5,2.109
595.23,1.0,0.001,-0.009,0.007,-0.02,-0.012,0.005,-1.53,-0.042,-1.674,587.89,103.1,40.578915,-3.54267,623.6,6,5,305.5,2.109
595.32,1.0,0.028,-0.003,-0.011,0.008,-0.004,-0.006,-1.53,-0.037,-1.674,587.89,103.1,40.578915,-3.54267,623.6,6,5,305.5,2.109
595.42,1.0,0.028,-0.008,-0.002,0.021,-0.004,-0.0,-1.529,-0.038,-1.674,587.89,103.1,40.578915,-3.54267,623.6,6,5,305.5,2.109
595.52,1.0,-0.047,-0.012,-0.053,0.002,-0.008,-0.023,-1.526,-0.037,-1.673,587.89,103.1,40.578915,-3.54267,623.6,6,5,305.5,2.109
595.63,1.0,0.001,-0.013,0.024,-0.017,-0.01,-0.008,-1.528,-0.036,-1.673,588.9,104.3,40.579063,-3.542941,623.5,6,5,306.2,1.758
595.72,1.0,0.049,0.045,-0.041,0.018,0.015,-0.02,-1.528,-0.035,-1.672,588.9,104.3,40.579063,-3.542941,623.5,6,5,306.2,1.758
595.83,1.0,-0.006,-0.029,-0.001,0.006,-0.003,-0.015,-1.528,-0.036,-1.672,588.9,104.3,40.579063,-3.542941,623.5,6,5,306.2,1.758
595.92,1.0,-0.004,-0.003,-0.003,0.002,-0.008,-0.006,-1.53,-0.038,-1.672,588.9,104.3,40.579063,-3.542941,623.5,6,5,306.2,1.758
596.02,1.0,-0.024,-0.0,-0.003,-0.008,-0.002,-0.005,-1.531,-0.036,-1.671,588.9,104.3,40.579063,-3.542941,623.5,6,5,306.2,1.758
596.12,1.0,-0.029,-0.027,0.013,-0.02,-0.014,0.004,-1.534,-0.031,-1.671,588.9,104.3,40.579063,-3.542941,623.5,6,5,306.2,1.758
596.23,1.0,-0.021,-0.008,-0.006,-0.02,-0.014,0.0,-1.533,-0.032,-1.67,588.9,104.3,40.579063,-3.542941,623.5,6,5,306.2,1.758
596.32,1.0,-0.054,0.011,-0.007,-0.032,-0.004,-0.005,-1.533,-0.039,-1.67,588.9,104.3,40.579063,-3.542941,623.5,6,5,306.2,1.758
596.43,1.0,-0.022,0.044,0.011,-0.04,0.022,0.003,-1.535,-0.04,-1.67,588.9,104.3,40.579063,-3.542941,623.5,6,5,306.2,1.758
596.52,1.0,-0.033,0.004,-0.014,-0.029,0.022,-0.004,-1.535,-0.038,-1.669,588.9,104.3,40.579063,-3.542941,623.5,6,5,306.2,1.758
596.63,1.0,-0.009,0.005,0.013,-0.025,0.007,0.001,-1.535,-0.036,-1.669,589.99,104.4,40.579388,-3.543488,623.5,6,5,307.3,1.055
596.73,1.0,0.011,-0.022,0.003,-0.002,-0.005,0.002,-1.534,-0.034,-1.668,589.99,104.4,40.579388,-3.543488,623.5,6,5,307.3,1.055
596.93,1.0,-0.04,0.022,-0.004,-0.016,0.01,0.0,-1.536,-0.037,-1.669,589.99,104.4,40.579388,-3.543488,623.5,6,5,307.3,1.055
597.04,1.0,0.01,0.046,-0.004,-0.017,0.025,-0.004,-1.534,-0.041,-1.669,589.99,104.4,40.579388,-3.543488,623.5,6,5,307.3,1.055
597.14,1.0,0.0,-0.012,-0.002,0.005,0.019,-0.005,-1.532,-0.044,-1.669,589.99,104.4,40.579388,-3.543488,623.5,6,5,307.3,1.055
597.23,1.0,-0.013,-0.003,0.003,-0.015,0.006,0.001,-1.534,-0.043,-1.669,589.99,104.4,40.579388,-3.543488,623.5,6,5,307.3,1.055
597.33,1.0,0.037,0.041,-0.012,0.008,0.011,-0.006,-1.534,-0.045,-1.67,589.99,104.4,40.579388,-3.543488,623.5,6,5,307.3,1.055
597.43,1.0,0.057,0.063,-0.006,0.032,0.043,-0.003,-1.534,-0.045,-1.671,589.99,104.4,40.579388,-3.543488,623.5,6,5,307.3,1.055
597.53,1.0,0.018,0.027,-0.019,0.038,0.044,-0.014,-1.536,-0.042,-1.67,589.99,104.4,40.579388,-3.543488,623.5,6,5,307.3,1.055
597.63,1.0,0.041,-0.014,0.0,0.039,0.015,-0.011,-1.533,-0.041,-1.67,589.99,104.4,40.579388,-3.543488,623.5,6,5,307.3,1.055
597.73,1.0,-0.04,-0.005,-0.032,0.01,-0.002,-0.015,-1.532,-0.041,-1.669,590.9100000000001,104.4,40.579388,-3.543488,623.5,6,5,307.3,1.055
597.83,1.0,-0.102,-0.025,0.001,-0.051,-0.011,-0.014,-1.531,-0.043,-1.669,590.9100000000001,104.4,40.579388,-3.543488,623.5,6,5,307.3,1.055
597.93,1.0,0.014,-0.01,0.009,-0.044,-0.02,0.0,-1.531,-0.044,-1.668,590.9100000000001,104.4,40.579388,-3.543488,623.5,6,5,307.3,1.055
598.04,1.0,0.043,-0.016,0.002,0.009,-0.012,0.004,-1.529,-0.046,-1.668,590.9100000000001,104.4,40.579388,-3.543488,623.5,6,5,307.3,1.055
598.13,1.0,0.005,-0.021,0.011,0.025,-0.018,0.007,-1.528,-0.046,-1.667,590.9100000000001,104.4,40.579388,-3.543488,623.5,6,5,307.3,1.055
598.23,1.0,-0.077,0.007,0.002,-0.029,-0.007,0.004,-1.529,-0.045,-1.667,590.9100000000001,104.4,40.579388,-3.543488,623.5,6,5,307.3,1.055
598.33,1.0,-0.046,-0.011,0.004,-0.049,-0.003,0.004,-1.531,-0.046,-1.666,590.9100000000001,104.4,40.579388,-3.543488,623.5,6,5,307.3,1.055
598.43,1.0,0.011,-0.008,-0.001,-0.02,-0.004,0.001,-1.531,-0.041,-1.665,590.9100000000001,104.4,40.579388,-3.543488,623.5,6,5,307.3,1.055
598.53,1.0,0.019,-0.02,-0.006,0.003,-0.012,-0.005,-1.529,-0.042,-1.664,590.9100000000001,104.4,40.579388,-3.543488,623.5,6,5,307.3,1.055
598.63,1.0,-0.041,0.006,-0.017,-0.014,-0.01,-0.009,-1.528,-0.039,-1.663,590.9100000000001,104.4,40.579388,-3.543488,623.5,6,5,307.3,1.055
598.73,1.0,-0.031,-0.031,-0.014,-0.032,-0.014,-0.01,-1.529,-0.036,-1.661,591.9,103.7,40.579556,-3.543748,623.2,6,5,308.3,1.758
598.83,1.0,0.018,-0.02,-0.012,-0.008,-0.02,-0.013,-1.529,-0.036,-1.66,591.9,103.7,40.579556,-3.543748,623.2,6,5,308.3,1.758
598.93,1.0,0.021,-0.036,-0.021,0.016,-0.027,-0.016,-1.528,-0.033,-1.659,591.9,103.7,40.579556,-3.543748,623.2,6,5,308.3,1.758
599.03,1.0,-0.036,-0.006,-0.025,-0.011,-0.023,-0.022,-1.528,-0.031,-1.658,591.9,103.7,40.579556,-3.543748,623.2,6,5,308.3,1.758
599.13,1.0,-0.017,-0.015,-0.045,-0.027,-0.016,-0.024,-1.527,-0.028,-1.656,591.9,103.7,40.579556,-3.543748,623.2,6,5,308.3,1.758
599.23,1.0,-0.044,-0.017,-0.03,-0.022,-0.005,-0.04,-1.524,-0.029,-1.655,591.9,103.7,40.579556,-3.543748,623.2,6,5,308.3,1.758
599.34,1.0,-0.005,0.011,-0.006,-0.017,-0.01,-0.019,-1.524,-0.031,-1.654,591.9,103.7,40.579556,-3.543748,623.2,6,5,308.3,1.758
599.44,1.0,-0.034,0.009,-0.057,-0.018,0.001,-0.035,-1.524,-0.032,-1.653,591.9,103.7,40.579556,-3.543748,623.2,6,5,308.3,1.758
599.55,1.0,-0.053,-0.013,-0.008,-0.037,-0.001,-0.027,-1.526,-0.029,-1.652,591.9,103.7,40.579556,-3.543748,623.2,6,5,308.3,1.758
599.64,1.0,-0.047,-0.007,-0.015,-0.05,-0.001,-0.015,-1.527,-0.027,-1.65,591.9,103.7,40.579556,-3.543748,623.2,6,5,308.3,1.758
599.74,1.0,-0.023,0.014,-0.028,-0.036,-0.0,-0.024,-1.525,-0.026,-1.65,592.97,103.1,40.579891,-3.544278,622.1,6,5,310.1,2.109
599.84,1.0,-0.007,0.026,-0.025,-0.022,0.009,-0.023,-1.525,-0.029,-1.65,592.97,103.1,40.579891,-3.544278,622.1,6,5,310.1,2.109
599.94,1.0,-0.019,0.018,-0.009,-0.013,0.02,-0.019,-1.524,-0.031,-1.65,592.97,103.1,40.579891,-3.544278,622.1,6,5,310.1,2.109
600.04,1.0,-0.067,0.041,-0.028,-0.039,0.028,-0.022,-1.525,-0.034,-1.649,592.97,103.1,40.579891,-3.544278,622.1,6,5,310.1,2.109
600.14,1.0,-0.057,0.01,-0.014,-0.052,0.024,-0.019,-1.525,-0.037,-1.649,592.97,103.1,40.579891,-3.544278,622.1,6,5,310.1,2.109
600.24,1.0,-0.042,0.025,-0.002,-0.051,0.02,-0.012,-1.525,-0.037,-1.649,592.97,103.1,40.579891,-3.544278,622.1,6,5,310.1,2.109
600.34,1.0,0.001,0.014,-0.002,-0.023,0.018,-0.009,-1.525,-0.036,-1.649,592.97,103.1,40.579891,-3.544278,622.1,6,5,310.1,2.109
600.45,1.0,-0.066,-0.001,-0.016,-0.043,0.007,-0.007,-1.525,-0.036,-1.648,592.97,103.1,40.579891,-3.544278,622.1,6,5,310.1,2.109
600.54,1.0,-0.036,0.027,-0.014,-0.036,0.015,-0.006,-1.526,-0.039,-1.648,592.97,103.1,40.579891,-3.544278,622.1,6,5,310.1,2.109
600.65,1.0,-0.007,0.01,-0.002,-0.031,0.019,-0.013,-1.526,-0.037,-1.648,592.97,103.1,40.579891,-3.544278,622.1,6,5,310.1,2.109
600.74,1.0,0.038,-0.001,-0.01,0.001,0.01,-0.006,-1.525,-0.038,-1.647,593.9,103.1,40.579891,-3.544278,622.1,6,5,310.1,1.758
600.84,1.0,-0.019,-0.016,0.003,0.008,-0.001,-0.007,-1.525,-0.039,-1.646,593.9,103.1,40.579891,-3.544278,622.1,6,5,310.1,1.758
600.94,1.0,-0.031,-0.015,-0.004,-0.02,-0.016,-0.002,-1.525,-0.037,-1.645,593.9,103.1,40.579891,-3.544278,622.1,6,5,310.1,1.758
601.04,1.0,0.008,-0.013,-0.003,-0.009,-0.013,-0.003,-1.525,-0.037,-1.644,593.9,103.1,40.579891,-3.544278,622.1,6,5,310.1,1.758
601.14,1.0,-0.001,-0.039,0.001,-0.0,-0.019,-0.0,-1.526,-0.037,-1.644,593.9,103.1,40.579891,-3.544278,622.1,6,5,310.1,1.758
601.24,1.0,0.006,-0.006,-0.012,0.004,-0.021,-0.007,-1.525,-0.036,-1.643,593.9,103.1,40.579891,-3.544278,622.1,6,5,310.1,1.758
601.34,1.0,-0.028,-0.0,-0.003,-0.017,-0.011,-0.006,-1.524,-0.037,-1.642,593.9,103.1,40.579891,-3.544278,622.1,6,5,310.1,1.758
601.44,1.0,0.011,0.016,0.005,-0.005,0.002,-0.001,-1.526,-0.037,-1.641,593.9,103.1,40.579891,-3.544278,622.1,6,5,310.1,1.758
601.54,1.0,-0.007,-0.005,-0.027,0.003,0.004,-0.007,-1.525,-0.036,-1.64,593.9,103.1,40.579891,-3.544278,622.1,6,5,310.1,1.758
601.64,1.0,-0.047,-0.023,-0.012,-0.02,-0.008,-0.015,-1.524,-0.033,-1.639,593.9,103.1,40.579891,-3.544278,622.1,6,5,310.1,1.758
601.74,1.0,-0.007,0.018,-0.009,-0.026,-0.008,-0.012,-1.524,-0.031,-1.638,594.9,102.8,40.580063,-3.544538,621.6,6,5,311.1,1.758
601.85,1.0,-0.004,0.005,-0.013,-0.011,0.009,-0.013,-1.524,-0.032,-1.638,594.9,102.8,40.580063,-3.544538,621.6,6,5,311.1,1.758
601.94,1.0,0.006,-0.001,0.001,-0.004,0.002,-0.005,-1.523,-0.034,-1.637,594.9,102.8,40.580063,-3.544538,621.6,6,5,311.1,1.758
602.04,1.0,-0.008,-0.023,-0.004,0.002,-0.006,-0.002,-1.522,-0.035,-1.636,594.9,102.8,40.580063,-3.544538,621.6,6,5,311.1,1.758
602.14,1.0,-0.042,-0.007,-0.014,-0.016,-0.012,-0.011,-1.522,-0.035,-1.635,594.9,102.8,40.580063,-3.544538,621.6,6,5,311.1,1.758
602.25,1.0,-0.003,0.006,0.006,-0.024,-0.007,-0.004,-1.522,-0.034,-1.635,594.9,102.8,40.580063,-3.544538,621.6,6,5,311.1,1.758
602.34,1.0,-0.005,0.004,0.01,-0.011,0.004,0.007,-1.523,-0.034,-1.634,594.9,102.8,40.580063,-3.544538,621.6,6,5,311.1,1.758
602.45,1.0,0.007,0.004,0.011,-0.004,0.006,0.009,-1.524,-0.031,-1.633,594.9,102.8,40.580063,-3.544538,621.6,6,5,311.1,1.758
602.54,1.0,0.038,-0.016,0.001,0.017,-0.006,0.005,-1.523,-0.03,-1.632,594.9,102.8,40.580063,-3.544538,621.6,6,5,311.1,1.758
602.65,1.0,0.027,0.008,0.001,0.029,-0.002,0.001,-1.522,-0.033,-1.631,594.9,102.8,40.580063,-3.544538,621.6,6,5,311.1,1.758
602.75,1.0,-0.001,0.006,-0.004,0.018,0.004,0.001,-1.522,-0.029,-1.63,595.9,102.3,40.580238,-3.544787,620.9,6,5,311.8,1.758
602.86,1.0,-0.04,-0.038,0.006,-0.013,-0.012,-0.001,-1.523,-0.025,-1.628,595.9,102.3,40.580238,-3.544787,620.9,6,5,311.8,1.758
602.95,1.0,-0.02,-0.066,0.018,-0.024,-0.04,0.01,-1.524,-0.025,-1.626,595.9,102.3,40.580238,-3.544787,620.9,6,5,311.8,1.758
603.06,1.0,-0.012,-0.039,0.004,-0.017,-0.045,0.01,-1.524,-0.021,-1.625,595.9,102.3,40.580238,-3.544787,620.9,6,5,311.8,1.758
603.15,1.0,-0.005,-0.013,0.029,-0.017,-0.033,0.013,-1.525,-0.02,-1.624,595.9,102.3,40.580238,-3.544787,620.9,6,5,311.8,1.758
603.25,1.0,0.009,-0.004,0.001,0.004,-0.013,0.014,-1.526,-0.021,-1.622,595.9,102.3,40.580238,-3.544787,620.9,6,5,311.8,1.758
603.35,1.0,-0.004,-0.015,0.026,-0.001,-0.017,0.018,-1.529,-0.019,-1.621,595.9,102.3,40.580238,-3.544787,620.9,6,5,311.8,1.758
603.45,1.0,-0.001,-0.053,0.026,0.005,-0.032,0.021,-1.529,-0.02,-1.62,595.9,102.3,40.580238,-3.544787,620.9,6,5,311.8,1.758
603.55,1.0,-0.01,-0.021,0.003,-0.004,-0.024,0.013,-1.528,-0.02,-1.618,595.9,102.3,40.580238,-3.544787,620.9,6,5,311.8,1.758
603.66,1.0,-0.013,-0.012,0.001,-0.013,-0.015,0.008,-1.528,-0.02,-1.617,595.9,102.3,40.580238,-3.544787,620.9,6,5,311.8,1.758
603.75,1.0,-0.028,0.017,0.002,-0.019,-0.011,0.004,-1.528,-0.021,-1.616,596.94,101.8,40.580406,-3.545033,620.2,6,5,312.5,1.406
603.85,1.0,-0.053,-0.013,-0.002,-0.032,-0.005,0.001,-1.529,-0.022,-1.615,596.94,101.8,40.580406,-3.545033,620.2,6,5,312.5,1.406
603.95,1.0,-0.047,0.013,0.001,-0.049,-0.002,0.002,-1.53,-0.023,-1.614,596.94,101.8,40.580406,-3.545033,620.2,6,5,312.5,1.406
604.05,1.0,0.017,0.044,0.005,-0.02,0.023,0.001,-1.53,-0.024,-1.613,596.94,101.8,40.580406,-3.545033,620.2,6,5,312.5,1.406
604.15,1.0,0.029,0.057,-0.005,0.011,0.041,-0.0,-1.529,-0.024,-1.612,596.94,101.8,40.580406,-3.545033,620.2,6,5,312.5,1.406
604.26,1.0,0.007,0.024,0.005,0.011,0.034,0.0,-1.53,-0.024,-1.611,596.94,101.8,40.580406,-3.545033,620.2,6,5,312.5,1.406
604.35,1.0,-0.014,-0.006,-0.005,0.003,0.021,-0.001,-1.529,-0.024,-1.61,596.94,101.8,40.580406,-3.545033,620.2,6,5,312.5,1.406
604.45,1.0,-0.009,0.031,-0.003,-0.004,0.012,-0.002,-1.529,-0.024,-1.609,596.94,101.8,40.580406,-3.545033,620.2,6,5,312.5,1.406
604.55,1.0,-0.011,-0.022,-0.009,-0.01,0.007,-0.002,-1.528,-0.024,-1.608,596.94,101.8,40.580406,-3.545033,620.2,6,5,312.5,1.406
604.66,1.0,-0.027,-0.04,-0.019,-0.018,-0.016,-0.013,-1.528,-0.024,-1.607,596.94,101.8,40.580406,-3.545033,620.2,6,5,312.5,1.406
604.76,1.0,-0.026,-0.045,-0.011,-0.025,-0.035,-0.013,-1.528,-0.025,-1.605,597.9,101.4,40.580582,-3.545279,619.4,6,5,313.2,1.406
604.85,1.0,-0.033,-0.029,-0.014,-0.023,-0.034,-0.011,-1.529,-0.027,-1.604,597.9,101.4,40.580582,-3.545279,619.4,6,5,313.2,1.406
604.95,1.0,-0.033,-0.014,0.003,-0.03,-0.026,-0.01,-1.53,-0.028,-1.603,597.9,101.4,40.580582,-3.545279,619.4,6,5,313.2,1.406
605.05,1.0,0.086,0.047,-0.016,0.013,0.01,-0.002,-1.529,-0.028,-1.602,597.9,101.4,40.580582,-3.545279,619.4,6,5,313.2,1.406
605.15,1.0,0.05,0.026,-0.027,0.051,0.022,-0.017,-1.528,-0.028,-1.601,597.9,101.4,40.580582,-3.545279,619.4,6,5,313.2,1.406
605.26,1.0,0.008,-0.025,-0.008,0.028,0.005,-0.019,-1.528,-0.029,-1.599,597.9,101.4,40.580582,-3.545279,619.4,6,5,313.2,1.406
605.35,1.0,-0.024,-0.009,-0.017,0.0,-0.01,-0.015,-1.528,-0.029,-1.597,597.9,101.4,40.580582,-3.545279,619.4,6,5,313.2,1.406
605.47,1.0,-0.038,-0.032,-0.024,-0.021,-0.022,-0.019,-1.528,-0.021,-1.595,597.9,101.4,40.580582,-3.545279,619.4,6,5,313.2,1.406
605.55,1.0,0.026,-0.011,-0.013,-0.007,-0.018,-0.02,-1.526,-0.009,-1.592,597.9,101.4,40.580582,-3.545279,619.4,6,5,313.2,1.406
605.66,1.0,0.01,-0.003,-0.021,0.011,-0.006,-0.019,-1.522,-0.006,-1.589,597.9,101.4,40.580582,-3.545279,619.4,6,5,313.2,1.406
605.76,1.0,-0.06,0.015,-0.031,-0.016,0.006,-0.023,-1.521,-0.003,-1.587,598.9,101.8,40.580753,-3.545523,619.0,6,5,313.9,1.406
605.86,1.0,-0.019,0.003,0.001,-0.032,0.006,-0.017,-1.521,-0.004,-1.585,598.9,101.8,40.580753,-3.545523,619.0,6,5,313.9,1.406
605.96,1.0,0.017,-0.008,0.004,-0.009,-0.002,-0.006,-1.523,-0.001,-1.583,598.9,101.8,40.580753,-3.545523,619.0,6,5,313.9,1.406
606.07,1.0,-0.01,0.007,-0.002,0.001,-0.003,0.001,-1.522,0.0,-1.58,598.9,101.8,40.580753,-3.545523,619.0,6,5,313.9,1.406
606.17,1.0,-0.0,-0.008,0.021,-0.004,-0.001,0.007,-1.521,-0.003,-1.578,598.9,101.8,40.580753,-3.545523,619.0,6,5,313.9,1.406
606.26,1.0,-0.004,0.021,0.014,-0.004,0.007,0.014,-1.52,-0.0,-1.576,598.9,101.8,40.580753,-3.545523,619.0,6,5,313.9,1.406
606.36,1.0,0.011,0.002,0.01,0.004,0.007,0.013,-1.523,0.002,-1.574,598.9,101.8,40.580753,-3.545523,619.0,6,5,313.9,1.406
606.46,1.0,-0.029,-0.016,0.028,-0.003,-0.002,0.016,-1.524,-0.001,-1.571,598.9,101.8,40.580753,-3.545523,619.0,6,5,313.9,1.406
606.56,1.0,-0.041,-0.023,0.015,-0.026,-0.012,0.02,-1.525,-0.004,-1.569,598.9,101.8,40.580753,-3.545523,619.0,6,5,313.9,1.406
606.67,1.0,0.004,-0.023,0.008,-0.023,-0.021,0.014,-1.526,-0.003,-1.567,598.9,101.8,40.580753,-3.545523,619.0,6,5,313.9,1.406
606.76,1.0,0.026,0.047,0.005,0.011,0.009,0.012,-1.525,-0.003,-1.565,599.9,100.5,40.580921,-3.545762,618.6,6,5,313.9,0.703
606.96,1.0,-0.036,0.019,0.008,-0.034,0.025,0.004,-1.529,0.002,-1.56,599.9,100.5,40.580921,-3.545762,618.6,6,5,313.9,0.703
607.07,1.0,-0.032,0.009,0.006,-0.029,0.019,0.004,-1.53,0.001,-1.558,599.9,100.5,40.580921,-3.545762,618.6,6,5,313.9,0.703
607.16,1.0,-0.021,-0.024,0.024,-0.035,-0.008,0.014,-1.531,0.002,-1.555,599.9,100.5,40.580921,-3.545762,618.6,6,5,313.9,0.703
607.27,1.0,0.013,-0.031,0.019,-0.009,-0.017,0.018,-1.532,0.002,-1.553,599.9,100.5,40.580921,-3.545762,618.6,6,5,313.9,0.703
607.36,1.0,0.006,-0.028,0.005,0.009,-0.019,0.012,-1.531,0.002,-1.551,599.9,100.5,40.580921,-3.545762,618.6,6,5,313.9,0.703
607.46,1.0,0.006,0.008,0.012,0.005,-0.014,0.013,-1.532,0.003,-1.548,599.9,100.5,40.580921,-3.545762,618.6,6,5,313.9,0.703
607.57,1.0,-0.014,-0.024,0.016,-0.003,-0.014,0.015,-1.531,0.003,-1.546,599.9,100.5,40.580921,-3.545762,618.6,6,5,313.9,0.703
607.66,1.0,-0.048,-0.012,0.003,-0.027,-0.014,0.008,-1.532,0.002,-1.544,599.9,100.5,40.580921,-3.545762,618.6,6,5,313.9,0.703
